19650105,1257.72
19650106,1263.99
19650107,1274.27
19650108,1286.43
19650112,1288.54
19650113,1281.67
19650114,1289.50
19650118,1271.68
19650119,1270.34
19650120,1268.88
19650121,1270.46
19650122,1261.83
19650125,1249.72
19650126,1248.05
19650127,1258.21
19650128,1247.20
19650129,1242.27
19650201,1242.83
19650202,1238.75
19650203,1248.03
19650204,1261.60
19650205,1263.59
19650208,1258.93
19650209,1251.68
19650210,1248.61
19650212,1257.94
19650215,1249.50
19650216,1247.01
19650217,1237.08
19650218,1241.41
19650219,1237.35
19650222,1224.82
19650223,1223.59
19650224,1219.10
19650225,1216.71
19650226,1213.07
19650301,1206.48
19650302,1202.54
19650303,1207.82
19650304,1213.03
19650305,1209.64
19650308,1190.98
19650309,1178.43
19650310,1173.34
19650311,1164.63
19650312,1175.86
19650315,1188.49
19650316,1181.22
19650317,1175.80
19650318,1182.69
19650319,1175.88
19650323,1167.79
19650324,1157.05
19650325,1157.07
19650326,1162.77
19650329,1188.79
19650330,1139.80
19650331,1132.77
19650401,1127.58
19650402,1128.57
19650405,1124.45
19650406,1154.39
19650407,1159.98
19650408,1183.12
19650409,1180.57
19650412,1163.00
19650413,1149.41
19650414,1142.23
19650415,1161.73
19650416,1148.21
19650419,1136.13
19650420,1131.17
19650421,1119.86
19650422,1144.55
19650423,1133.30
19650426,1144.22
19650427,1150.08
19650428,1171.06
19650430,1176.64
19650506,1163.51
19650507,1162.63
19650510,1162.50
19650511,1163.87
19650512,1157.17
19650513,1159.86
19650514,1150.47
19650517,1149.00
19650518,1147.25
19650519,1140.79
19650520,1141.23
19650521,1142.69
19650524,1133.63
19650525,1124.83
19650526,1117.66
19650527,1101.00
19650528,1081.51
19650531,1096.60
19650601,1092.85
19650602,1119.26
19650603,1131.32
19650604,1120.53
19650607,1114.52
19650608,1109.42
19650609,1101.35
19650610,1090.38
19650611,1093.14
19650614,1080.29
19650615,1069.07
19650616,1062.68
19650617,1055.60
19650618,1080.21
19650621,1075.60
19650622,1104.03
19650623,1091.17
19650624,1090.66
19650625,1096.56
19650628,1072.41
19650629,1067.72
19650630,1060.11
19650701,1064.59
19650702,1065.89
19650705,1049.07
19650706,1046.98
19650707,1037.52
19650708,1038.45
19650709,1032.95
19650712,1020.49
19650713,1026.77
19650714,1033.14
19650715,1024.68
19650716,1037.97
19650719,1037.52
19650721,1045.69
19650722,1036.07
19650723,1027.85
19650726,1034.34
19650727,1052.06
19650728,1066.19
19650729,1085.41
19650730,1097.20
19650802,1120.59
19650803,1111.69
19650804,1135.31
19650805,1153.71
19650806,1145.87
19650809,1150.57
19650810,1133.00
19650811,1122.09
19650812,1130.33
19650813,1146.66
19650816,1158.35
19650817,1151.77
19650818,1157.02
19650819,1168.62
19650820,1165.81
19650823,1170.92
19650824,1183.34
19650825,1198.91
19650826,1198.38
19650827,1214.95
19650830,1245.49
19650831,1255.58
19650901,1249.72
19650902,1240.07
19650903,1256.22
19650906,1235.78
19650907,1239.98
19650908,1260.02
19650909,1277.15
19650910,1273.23
19650913,1250.29
19650914,1250.10
19650916,1242.95
19650917,1266.40
19650920,1271.76
19650921,1253.25
19650922,1252.16
19650924,1243.40
19650927,1233.41
19650928,1251.88
19650929,1235.81
19650930,1223.74
19651001,1210.11
19651004,1204.48
19651005,1191.89
19651006,1201.90
19651007,1207.46
